# element centroid_x centroid_y signed_dwr abs_dwr primal_residual_norm dual_correction_rms dual_solution_rms residual_dual_product marked
327 1.817706091061e-01 6.341347539214e-01 2.350484624916e-07 2.350484624916e-07 2.009109331172e-02 5.084423572255e-05 1.824906496341e-01 1.021516284265e-06 0
328 3.013286256870e-01 5.955733164808e-01 -1.545162077439e-06 1.545162077439e-06 2.536020963090e-02 5.659681604736e-05 1.909378848120e-01 1.435307119403e-06 1
329 3.259753230866e-01 5.812976214388e-01 -1.849952460790e-06 1.849952460790e-06 2.551429714758e-02 6.112337803517e-05 1.929546163745e-01 1.559520029853e-06 1
330 5.504737611637e-01 4.226714692239e-01 1.152954263483e-06 1.152954263483e-06 9.140082226845e-03 1.890380521428e-04 2.355407235168e-01 1.727823340588e-06 0
331 3.757039131235e-01 5.525043798239e-01 -1.605342639173e-06 1.605342639173e-06 2.214474158268e-02 7.215298667777e-05 1.982965486060e-01 1.597809244398e-06 1
332 4.006476499834e-01 5.380921070587e-01 -1.255783789757e-06 1.255783789757e-06 2.110380616710e-02 7.897047355370e-05 2.017221570212e-01 1.666577566802e-06 1
333 6.259767752187e-01 2.900175748808e-01 5.765643264197e-07 5.765643264197e-07 5.269165887708e-03 6.855536739901e-04 2.563537938225e-01 3.612296033182e-06 0
334 6.003956576550e-01 3.644275496527e-01 1.117654879675e-06 1.117654879675e-06 6.854621118195e-03 2.829716335631e-04 2.541922132649e-01 1.939663335272e-06 0
335 2.525821561475e-01 6.234957769057e-01 -6.863633300859e-07 6.863633300859e-07 2.574330145308e-02 4.873741530273e-05 1.879784970701e-01 1.254661974182e-06 0
336 4.506007979822e-01 5.092716085374e-01 -2.724932448620e-07 2.724932448620e-07 1.666143952653e-02 9.751796434618e-05 2.103474560053e-01 1.624789665704e-06 0
337 5.754328338598e-01 4.081649214463e-01 1.298418688470e-06 1.298418688470e-06 8.417449264808e-03 1.888302781807e-04 2.450278245042e-01 1.589469286246e-06 0
338 2.926560003031e-02 6.503379838137e-01 1.022372657025e-06 1.022372657025e-06 1.779038484270e-02 4.772676538915e-05 1.775493181444e-01 8.490775235703e-07 0
339 2.283622151490e-01 6.367161287159e-01 -1.957172413906e-07 1.957172413906e-07 2.726042362232e-02 4.685345268219e-05 1.869042358625e-01 1.277244968285e-06 0
340 4.755837120571e-01 4.948627981256e-01 1.979257732581e-07 1.979257732581e-07 1.483128150777e-02 1.074605550000e-04 2.156971379167e-01 1.593777742186e-06 0
341 5.841699862381e-02 6.505535453771e-01 1.000654129950e-06 1.000654129950e-06 1.845084995643e-02 4.749860648710e-05 1.781160297624e-01 8.763896614329e-07 0
342 1.160721320749e-01 6.502895478242e-01 7.830101791387e-07 7.830101791387e-07 1.949123016125e-02 4.534101701195e-05 1.802145040384e-01 8.837521983251e-07 0
343 6.256492294922e-01 3.201659063355e-01 7.940007234483e-07 7.940007234483e-07 5.774226784002e-03 4.884653473036e-04 2.625492880965e-01 2.820509691457e-06 0
344 6.533921967094e-01 2.453732125684e-01 -4.563292188831e-08 4.563292188831e-08 4.520064022570e-03 9.453086812730e-04 2.559530279725e-01 4.272855760445e-06 0
345 1.415377723609e-01 6.496281828960e-01 4.893315925819e-07 4.893315925819e-07 1.838375441951e-02 4.032878510129e-05 1.815091337160e-01 7.413944813393e-07 0
346 6.602678292693e-01 1.859829025941e-01 -7.977603590725e-07 7.977603590725e-07 3.392336093500e-03 9.314503403902e-04 2.218449015222e-01 3.159792609008e-06 0
347 6.744219204754e-01 1.447457608663e-02 -1.219976257246e-06 1.219976257246e-06 2.511018749066e-03 4.742871506575e-04 2.590818036649e-02 1.190943927742e-06 1
348 5.255330860623e-01 4.660315993444e-01 1.067626082031e-06 1.067626082031e-06 1.189302141840e-02 1.409564772352e-04 2.288214085687e-01 1.676398402821e-06 0
349 6.641683014127e-01 1.573090133109e-01 -5.164862182072e-07 5.164862182072e-07 2.922032521653e-03 8.081588316275e-04 1.983838654115e-01 2.361466388676e-06 0
350 6.518203070641e-01 2.754782464451e-01 4.330455130408e-07 4.330455130408e-07 4.888409734669e-03 8.049071793674e-04 2.669176344569e-01 3.934716091125e-06 0
351 6.718632914392e-01 7.224145109583e-02 -9.842195469309e-07 9.842195469309e-07 2.586534080615e-03 5.740788349480e-04 1.027090020879e-01 1.484874471553e-06 1
352 6.699497702347e-01 1.008234462107e-01 -1.024522062189e-06 1.024522062189e-06 2.666452610522e-03 6.946994905068e-04 1.384130494670e-01 1.852383269990e-06 1
353 5.504992776561e-01 4.515973772006e-01 1.343315948711e-06 1.343315948711e-06 1.074268182573e-02 1.468235801220e-04 2.367660765212e-01 1.577279005765e-06 1
354 3.013293821617e-01 6.241825069093e-01 -1.698607947581e-06 1.698607947581e-06 3.123818567657e-02 5.203379173542e-05 1.939294513547e-01 1.625441247687e-06 1
355 3.508196150696e-01 5.956931224532e-01 -2.015277502759e-06 2.015277502759e-06 2.819744943479e-02 6.034719923259e-05 1.983241513200e-01 1.701637098892e-06 1
356 1.817462299312e-01 6.622331742456e-01 3.552547532172e-07 3.552547532172e-07 2.228172021198e-02 3.528151760743e-05 1.856128708962e-01 7.861329039830e-07 0
357 3.756916939430e-01 5.813330012047e-01 -1.871310261201e-06 1.871310261201e-06 2.982001304522e-02 6.535774587956e-05 2.011457086228e-01 1.948968834735e-06 1
358 2.766958293976e-01 6.380767184155e-01 -1.080818246638e-06 1.080818246638e-06 3.347503270839e-02 4.895211889689e-05 1.922467573238e-01 1.638673781218e-06 1
359 4.255918998107e-01 5.525277631579e-01 -7.577774541549e-07 7.577774541549e-07 2.311314689445e-02 7.845818037546e-05 2.082553402532e-01 1.813415448089e-06 0
360 4.505707138923e-01 5.381206600645e-01 -1.854503263957e-07 1.854503263957e-07 2.104004392062e-02 8.641237090909e-05 2.126587751600e-01 1.818120079212e-06 0
361 6.254019921475e-01 3.790340222655e-01 1.577289143578e-06 1.577289143578e-06 7.264081870180e-03 3.577203602259e-04 2.667553032533e-01 2.598509983311e-06 1
362 1.472003040676e-02 6.752130719119e-01 1.105369965155e-06 1.105369965155e-06 1.610287387619e-02 4.609768174164e-05 1.802761840609e-01 7.423051550704e-07 0
363 6.004034544703e-01 4.226572378807e-01 1.776244472790e-06 1.776244472790e-06 8.987481163831e-03 2.253004726820e-04 2.555296390349e-01 2.024883754432e-06 1
364 2.274631365648e-01 6.647565816500e-01 5.906472476560e-08 5.906472476560e-08 3.054846267949e-02 4.421634405455e-05 1.897083706783e-01 1.350741336174e-06 0
365 1.574318125678e-01 6.705537717921e-01 5.335753100429e-07 5.335753100429e-07 2.248177943187e-02 3.662102790599e-05 1.848015439153e-01 8.233058719508e-07 0
366 7.366721949007e-02 6.759592228800e-01 1.137031185313e-06 1.137031185313e-06 2.145713860894e-02 4.712654237233e-05 1.814199565022e-01 1.011200751843e-06 0
367 1.026940785659e-01 6.755348770079e-01 1.067669667477e-06 1.067669667477e-06 2.282981717444e-02 4.617728835500e-05 1.824165188653e-01 1.054219050756e-06 0
368 6.798816061778e-01 2.320122126564e-01 5.843419461807e-08 5.843419461807e-08 4.040467562978e-03 1.078001599390e-03 2.636251689526e-01 4.355630495175e-06 0
369 6.827821086497e-01 2.027893005112e-01 -4.077984015891e-07 4.077984015891e-07 3.571511129148e-03 1.093036107929e-03 2.462778609384e-01 3.903790624029e-06 0
370 5.005429734201e-01 5.093086611039e-01 9.052405128862e-07 9.052405128862e-07 1.612854130214e-02 1.087740459843e-04 2.234507406493e-01 1.754366693260e-06 0
371 6.507016149965e-01 3.350974147414e-01 1.187912197246e-06 1.187912197246e-06 6.013029280860e-03 5.952809398560e-04 2.776017111386e-01 3.579441721692e-06 0
372 2.024966021837e-01 6.770680515456e-01 4.774475059312e-07 4.774475059312e-07 3.200866095235e-02 4.208278412969e-05 1.887311422624e-01 1.347013569138e-06 0
373 5.255256677486e-01 4.949001591639e-01 1.287379003824e-06 1.287379003824e-06 1.427322649718e-02 1.180259792090e-04 2.299925557641e-01 1.684611533801e-06 0
374 6.987690457618e-01 2.923274473091e-02 -1.006538606797e-06 1.006538606797e-06 2.486912355598e-03 5.172880664054e-04 4.760044042841e-02 1.286450083747e-06 1
375 6.253500579004e-01 4.081740040164e-01 1.677185613944e-06 1.677185613944e-06 8.260875576186e-03 2.395822908578e-04 2.662559140379e-01 1.979159495033e-06 1
376 6.972664544324e-01 5.839036347673e-02 -9.952860258324e-07 9.952860258324e-07 2.549541910005e-03 5.907327199822e-04 8.907542516512e-02 1.506097827206e-06 1
377 6.901509121405e-01 1.452313610514e-01 -8.521901215893e-07 8.521901215893e-07 2.904671616418e-03 9.691491244186e-04 1.972029800026e-01 2.815059953776e-06 1
378 6.931230248166e-01 1.164100098773e-01 -7.159402426513e-07 7.159402426513e-07 2.756751275288e-03 8.271501630153e-04 1.651687984758e-01 2.280247266747e-06 0
379 6.766957554804e-01 2.911489771265e-01 5.946272820999e-07 5.946272820999e-07 4.974955030952e-03 9.088886935128e-04 2.847154390212e-01 4.521680378367e-06 0
380 6.504329687172e-01 3.644954628359e-01 1.338596153066e-06 1.338596153066e-06 6.741882537082e-03 4.161997826642e-04 2.785398898654e-01 2.805970046681e-06 0
381 5.754604791460e-01 4.660581565446e-01 1.851314861817e-06 1.851314861817e-06 1.149563251076e-02 1.587319724640e-04 2.456297879490e-01 1.824724423154e-06 1
382 3.259522796459e-01 6.386843922891e-01 -1.998592590467e-06 1.998592590467e-06 3.698309422489e-02 5.127993978656e-05 1.985554079896e-01 1.896490844973e-06 1
383 3.507958151542e-01 6.244707028751e-01 -2.328406304337e-06 2.328406304337e-06 3.980198865273e-02 5.482794485323e-05 2.009018098642e-01 2.182261238901e-06 1
384 4.006083838576e-01 5.957660198829e-01 -1.382996118568e-06 1.382996118568e-06 2.997223338925e-02 6.418669628375e-05 2.067887251825e-01 1.923818641501e-06 1
385 6.004055832641e-01 4.516245650023e-01 1.888502177940e-06 1.888502177940e-06 1.040750374609e-02 1.636538901651e-04 2.547940165701e-01 1.703228474955e-06 1
386 4.255648528655e-01 5.813730546014e-01 -7.991354214810e-07 7.991354214810e-07 3.081539164929e-02 7.004753494186e-05 2.104274845365e-01 2.158542223300e-06 0
387 2.763387267712e-01 6.665867501580e-01 -9.484666605181e-07 9.484666605181e-07 3.592219016961e-02 4.579616087242e-05 1.948642702665e-01 1.645098399897e-06 1
388 4.755294976489e-01 5.525651109992e-01 6.536539638553e-07 6.536539638553e-07 2.252372045256e-02 8.557134578692e-05 2.193211293068e-01 1.927385071254e-06 0
389 6.759046091393e-01 3.206198139680e-01 9.132508499335e-07 9.132508499335e-07 5.564209976295e-03 7.179450952900e-04 2.890733285483e-01 3.994797261645e-06 0
390 2.513259749368e-01 6.800462615822e-01 -1.803128664085e-07 1.803128664085e-07 4.276594823670e-02 4.415298198908e-05 1.934167670582e-01 1.888244142241e-06 0
391 1.495058922330e-01 6.976900547129e-01 1.446871885352e-06 1.446871885352e-06 3.358633772774e-02 5.120789520545e-05 1.869905301210e-01 1.719885662697e-06 1
392 2.955086129837e-02 7.005425012117e-01 1.197793682583e-06 1.197793682583e-06 2.208793667850e-02 4.487171566544e-05 1.830595883101e-01 9.911236142739e-07 0
393 5.005188431018e-01 5.381619224503e-01 1.148285343189e-06 1.148285343189e-06 1.978926768312e-02 9.418703548444e-05 2.246971438053e-01 1.863892457481e-06 0
394 5.934665178817e-02 7.010730906163e-01 1.221487052286e-06 1.221487052286e-06 2.308420199978e-02 4.547618486547e-05 1.836345266278e-01 1.049781437614e-06 0
395 1.202337985171e-01 7.020097950005e-01 1.381730637378e-06 1.381730637378e-06 2.758708057404e-02 5.157572916499e-05 1.858629527815e-01 1.422823796140e-06 1
396 7.036301107142e-01 2.480812293207e-01 -3.007620689698e-08 3.007620689698e-08 4.024247937892e-03 1.170935191002e-03 2.835464883596e-01 4.712133527797e-06 0
397 7.093231925407e-01 1.905287587911e-01 -3.178537213113e-07 3.178537213113e-07 3.271711251911e-03 1.191820570904e-03 2.487421988261e-01 3.899292772087e-06 0
398 7.020161496621e-01 2.771129599140e-01 5.419447403183e-07 5.419447403183e-07 4.529298771212e-03 1.053646102673e-03 2.936067446245e-01 4.772277998131e-06 0
399 5.504853158382e-01 5.093537253892e-01 1.864060223297e-06 1.864060223297e-06 1.525932999247e-02 1.199332910034e-04 2.375682138018e-01 1.830101664505e-06 1
400 7.127915238882e-01 1.616447086146e-01 -4.471377293631e-07 4.471377293631e-07 3.044777921024e-03 1.150374993472e-03 2.231666984709e-01 3.502636381023e-06 0
401 7.243471252864e-01 1.475816864428e-02 -8.525950910788e-07 8.525950910788e-07 2.410132616063e-03 4.256366549369e-04 2.917068377435e-02 1.025840784655e-06 1
402 2.003508585631e-01 7.056679615579e-01 9.386513133591e-07 9.386513133591e-07 3.651638999391e-02 4.315873189297e-05 1.911623557348e-01 1.576001085446e-06 0
403 5.754539356418e-01 4.949459449137e-01 2.000112729433e-06 2.000112729433e-06 1.355240255672e-02 1.276649748375e-04 2.451761290579e-01 1.730167131391e-06 1
404 6.502210519159e-01 4.227201946202e-01 1.740769433845e-06 1.740769433845e-06 8.678489278076e-03 2.666365927412e-04 2.754137638120e-01 2.314002811248e-06 1
405 7.213952688941e-01 7.383000595412e-02 -7.476448987317e-07 7.476448987317e-07 2.564197209505e-03 7.223696311919e-04 1.155787454450e-01 1.852298192533e-06 0
406 7.191653604828e-01 1.032676572398e-01 -7.994372653597e-07 7.994372653597e-07 2.713175276134e-03 8.820339248063e-04 1.558794225229e-01 2.393112637495e-06 0
407 6.752386687637e-01 3.792058165406e-01 1.363530105733e-06 1.363530105733e-06 7.041161032446e-03 4.587331811338e-04 2.891364995772e-01 3.230014199289e-06 1
408 3.258133871155e-01 6.674191202027e-01 -2.085567708799e-06 2.085567708799e-06 4.889635483367e-02 4.696505428765e-05 2.008655198820e-01 2.296419959232e-06 1
409 3.756373580542e-01 6.389434006939e-01 -1.908923689014e-06 1.908923689014e-06 3.788048261206e-02 5.340251276798e-05 2.057946981524e-01 2.022912956348e-06 1
410 3.008333870048e-01 6.814272665654e-01 -1.249422611967e-06 1.249422611967e-06 5.373759609447e-02 4.476866149739e-05 1.988789875556e-01 2.405760249236e-06 1
411 1.716745659758e-01 7.179693671786e-01 1.599111829597e-06 1.599111829597e-06 3.875247666235e-02 5.157553513731e-05 1.901965811108e-01 1.998679721757e-06 1
412 4.005778478842e-01 6.245988389502e-01 -1.608526669065e-06 1.608526669065e-06 4.546672431153e-02 5.755686247474e-05 2.088259319269e-01 2.616921998376e-06 1
413 4.505145993316e-01 5.958163092958e-01 2.617891921313e-07 2.617891921313e-07 3.055691067129e-02 6.846705167354e-05 2.162043793941e-01 2.092141581915e-06 0
414 4.755004300335e-01 5.814154687871e-01 8.733164129041e-07 8.733164129041e-07 2.843182443590e-02 7.515879386103e-05 2.206467409930e-01 2.136901631871e-06 0
415 6.253275092774e-01 4.661056546051e-01 1.996496895602e-06 1.996496895602e-06 1.096903152177e-02 1.741287446080e-04 2.627484208163e-01 1.910023688452e-06 1
416 7.005768306662e-01 3.355621578584e-01 8.553431667322e-07 8.553431667322e-07 5.769715163006e-03 7.660482028866e-04 3.013196846524e-01 4.419879931788e-06 0
417 2.504758377220e-01 7.087654192572e-01 2.875319660429e-07 2.875319660429e-07 4.094323029519e-02 4.205903001871e-05 1.957053293632e-01 1.722032552048e-06 0
418 6.750786862095e-01 4.082905665740e-01 1.409341549038e-06 1.409341549038e-06 7.957069090704e-03 3.223481550908e-04 2.864345477058e-01 2.564946541319e-06 1
419 1.483083089160e-02 7.253294292998e-01 1.252092389524e-06 1.252092389524e-06 1.945675769540e-02 4.322734974857e-05 1.852844435898e-01 8.410640698721e-07 0
420 1.060947331909e-01 7.280079240927e-01 1.826359709048e-06 1.826359709048e-06 3.269146027705e-02 5.139586993463e-05 1.876184391887e-01 1.680206040373e-06 1
421 7.423444553785e-02 7.266468738364e-01 1.361421988753e-06 1.361421988753e-06 2.704375573195e-02 4.379411955329e-05 1.864047958554e-01 1.184357471695e-06 1
422 6.501963744991e-01 4.516845180873e-01 1.747211963184e-06 1.747211963184e-06 9.933846791469e-03 1.934995690651e-04 2.725765739262e-01 1.922195073308e-06 1
423 5.254790711413e-01 5.526122582450e-01 1.866324164459e-06 1.866324164459e-06 2.104395137610e-02 9.297159216214e-05 2.312517169915e-01 1.956489664819e-06 1
424 2.244672557294e-01 7.220756493372e-01 9.182879492190e-07 9.182879492190e-07 4.791093479469e-02 4.230755531593e-05 1.944327742670e-01 2.026994524064e-06 0
425 7.287247596493e-01 2.351072908645e-01 3.576876395696e-07 3.576876395696e-07 3.560652629985e-03 1.234182607592e-03 2.875899643274e-01 4.394495547603e-06 0
426 7.315173390038e-01 2.067777324801e-01 -3.471564025922e-07 3.471564025922e-07 3.225125335477e-03 1.296095968442e-03 2.701884822005e-01 4.180071945030e-06 0
427 5.504628495493e-01 5.382125631239e-01 2.067670896203e-06 2.067670896203e-06 1.830104433561e-02 1.015703158126e-04 2.375195423942e-01 1.858842852869e-06 1
428 7.001795365699e-01 3.647501123364e-01 1.008935592287e-06 1.008935592287e-06 6.503200883171e-03 5.713589930696e-04 3.003676852026e-01 3.715662308338e-06 0
429 7.261293668597e-01 2.921220316573e-01 2.400637703158e-07 2.400637703158e-07 4.611543549401e-03 1.090334531065e-03 3.074550934273e-01 5.028125173421e-06 0
430 7.396824381585e-01 1.493663142408e-01 -5.474122399490e-07 5.474122399490e-07 2.993313639775e-03 1.220734228104e-03 2.183884522201e-01 3.654040415526e-06 0
431 7.488866913896e-01 2.984836030289e-02 -6.103905746500e-07 6.103905746500e-07 2.352313405695e-03 5.453958600837e-04 5.250110599905e-02 1.282941993086e-06 0
432 7.474374263267e-01 5.976257886690e-02 -5.695563074264e-07 5.695563074264e-07 2.451152264838e-03 6.357069580800e-04 9.849167221379e-02 1.558214550071e-06 0
433 7.430841620771e-01 1.198106140402e-01 -4.151812710074e-07 4.151812710074e-07 2.808314054538e-03 1.090356703497e-03 1.832604725800e-01 3.062064054891e-06 0
434 6.003932403385e-01 5.094088993596e-01 2.161731547057e-06 2.161731547057e-06 1.426773777187e-02 1.288155610438e-04 2.521329351506e-01 1.837906645909e-06 1
435 7.254811942049e-01 3.211003927601e-01 6.711560914718e-07 6.711560914718e-07 5.303497157678e-03 9.123382147677e-04 3.107536484153e-01 4.838583128862e-06 0
436 3.505914624294e-01 6.820257203054e-01 -1.836658144176e-06 1.836658144176e-06 6.345093280222e-02 4.534437574952e-05 2.051264601547e-01 2.877142938642e-06 1
437 3.755718978599e-01 6.677636902106e-01 -2.164877968246e-06 2.164877968246e-06 6.766878454649e-02 4.811099631040e-05 2.076839157490e-01 3.255612643646e-06 1
438 6.253217098560e-01 4.950022005933e-01 2.003614080660e-06 2.003614080660e-06 1.274572740250e-02 1.384523344766e-04 2.604881294173e-01 1.764675713478e-06 1
439 1.693776927467e-01 7.482449812916e-01 1.992826474829e-06 1.992826474829e-06 4.241143777411e-02 4.868745419002e-05 1.924492127025e-01 2.064904933760e-06 1
440 4.255026485637e-01 6.390547731151e-01 -2.924076391341e-07 2.924076391341e-07 3.933635183289e-02 5.569090747922e-05 2.138672288570e-01 2.190677130496e-06 0
441 4.504829310031e-01 6.246652087423e-01 3.222033469673e-07 3.222033469673e-07 4.199384237585e-02 6.054492247889e-05 2.175716706432e-01 2.542513931237e-06 0
442 3.004962326541e-01 7.102207338324e-01 -8.399034034064e-07 8.399034034064e-07 5.613664208105e-02 4.147068042649e-05 2.009294888843e-01 2.328024743960e-06 0
443 5.004603766869e-01 5.958637137003e-01 1.863404481204e-06 1.863404481204e-06 2.950597671915e-02 7.313011683771e-05 2.263755674816e-01 2.157775524882e-06 1
444 2.751514352056e-01 7.240993751000e-01 1.117423897717e-07 1.117423897717e-07 6.640611808866e-02 4.052487687538e-05 1.992169327702e-01 2.691099759315e-06 0
445 6.997302404337e-01 4.228600561818e-01 1.040812796564e-06 1.040812796564e-06 8.259570948664e-03 3.050918827533e-04 2.932356482403e-01 2.519928051462e-06 0
446 5.254496723418e-01 5.814636917071e-01 2.123329394183e-06 2.123329394183e-06 2.549181025341e-02 8.040982440557e-05 2.315601474979e-01 2.049791986257e-06 1
447 2.965910668685e-02 7.507057352443e-01 1.306863995798e-06 1.306863995798e-06 2.576034197889e-02 4.182852763084e-05 1.875724357052e-01 1.077517176244e-06 0
448 5.926693084329e-02 7.514925903763e-01 1.324812295385e-06 1.324812295385e-06 2.688776077483e-02 4.136435039821e-05 1.881175705890e-01 1.112194758113e-06 0
449 1.181177110927e-01 7.534970575535e-01 1.165696259105e-06 1.165696259105e-06 2.800176269415e-02 4.144634304486e-05 1.901830542775e-01 1.160570662482e-06 0
450 6.750315546028e-01 4.661564847151e-01 1.404266124467e-06 1.404266124467e-06 1.032417769070e-02 1.847059353359e-04 2.788921377595e-01 1.906936896935e-06 1
451 2.233977663380e-01 7.514094894622e-01 1.542645593117e-06 1.542645593117e-06 4.586175954624e-02 4.097142686977e-05 1.964591745574e-01 1.879021727368e-06 1
452 7.515797355149e-01 2.499350551316e-01 -2.478521359692e-07 2.478521359692e-07 3.496894505393e-03 1.238059617491e-03 3.026682609630e-01 4.329363873754e-06 0
453 7.505983037774e-01 2.779180653311e-01 5.528791598077e-07 5.528791598077e-07 4.099983759183e-03 1.195013990700e-03 3.124627666442e-01 4.899537953866e-06 0
454 1.452808979128e-01 7.625299989847e-01 1.615115599567e-06 1.615115599567e-06 3.490866932419e-02 4.722402959397e-05 1.921108542382e-01 1.648528033251e-06 1
455 5.754059474613e-01 5.526660353324e-01 2.305990024362e-06 2.305990024362e-06 1.920648027644e-02 9.958278190813e-05 2.436538750288e-01 1.912634736591e-06 1
456 7.573671183009e-01 1.954598959882e-01 1.171167773964e-07 1.171167773964e-07 2.956465736501e-03 1.278408486143e-03 2.688560051362e-01 3.779570886535e-06 0
457 7.247407489715e-01 3.795147115091e-01 6.624228399647e-07 6.624228399647e-07 6.767064040673e-03 5.490378491672e-04 3.077572088723e-01 3.715374286068e-06 0
458 7.620638861081e-01 1.669325279255e-01 -9.972551209792e-08 9.972551209792e-08 3.068184885666e-03 1.394969765014e-03 2.428244611915e-01 4.280025148976e-06 0
459 6.003677184469e-01 5.382701520436e-01 2.192360414177e-06 2.192360414177e-06 1.677551151187e-02 1.082636020228e-04 2.506186237970e-01 1.816177302051e-06 1
460 1.969844959426e-01 7.652774157958e-01 1.922503620737e-06 1.922503620737e-06 4.794406971213e-02 4.214123445148e-05 1.954341470874e-01 2.020422282297e-06 1
461 7.745395661031e-01 1.509019165860e-02 -3.140441420531e-07 3.140441420531e-07 2.203771280759e-03 3.520266790527e-04 3.151925980005e-02 7.757862853574e-07 0
462 6.997077862438e-01 4.517616508558e-01 9.893916435466e-07 9.893916435466e-07 9.297045589294e-03 2.322728847935e-04 2.885338194610e-01 2.159451599082e-06 0
463 7.702602906923e-01 1.063952381178e-01 -3.391687080928e-07 3.391687080928e-07 2.717200847430e-03 1.050306010422e-03 1.696918967265e-01 2.853892381579e-06 0
464 7.723836465305e-01 7.578485423021e-02 -3.562297543231e-07 3.562297543231e-07 2.446948611373e-03 8.358195214679e-04 1.253696589101e-01 2.045207417414e-06 0
465 7.501094162458e-01 3.358086910153e-01 3.130324488324e-07 3.130324488324e-07 5.569427625916e-03 9.008215639986e-04 3.189928879664e-01 5.017060504555e-06 0
466 7.244514353895e-01 4.085399053211e-01 6.485332312218e-07 6.485332312218e-07 7.625959983344e-03 4.012729139507e-04 3.033225880122e-01 3.060091184188e-06 0
467 3.504539845318e-01 7.108632935909e-01 -1.704440173227e-06 1.704440173227e-06 9.656249788772e-02 4.112056654524e-05 2.068513988410e-01 3.970704620166e-06 1
468 4.004700427026e-01 6.822674527194e-01 -8.081564729256e-07 8.081564729256e-07 6.856081220650e-02 4.607550641206e-05 2.121045541687e-01 3.158974142437e-06 0
469 3.253387548671e-01 7.250501607553e-01 -8.435059313281e-07 8.435059313281e-07 9.806285769260e-02 3.952678618757e-05 2.046588764670e-01 3.876109608958e-06 0
470 4.254603035764e-01 6.679030973677e-01 -5.109142562684e-07 5.109142562684e-07 6.853303654450e-02 4.944335068182e-05 2.152302860593e-01 3.388502959160e-06 0
471 6.502332202928e-01 5.094727150495e-01 1.714714673187e-06 1.714714673187e-06 1.324092317942e-02 1.331136933228e-04 2.663133657859e-01 1.762548187416e-06 1
472 4.754371617754e-01 6.391160960767e-01 1.753698513813e-06 1.753698513813e-06 4.059727288426e-02 5.832479424750e-05 2.226167442388e-01 2.367827587984e-06 1
473 5.004287767573e-01 6.247154415435e-01 2.069739854725e-06 2.069739854725e-06 3.551483970453e-02 6.384191197460e-05 2.269456221145e-01 2.267335270209e-06 1
474 2.746819312594e-01 7.531185268518e-01 8.627639173844e-07 8.627639173844e-07 5.995951342901e-02 3.798374245440e-05 2.010260040584e-01 2.277486715779e-06 0
475 6.750741998180e-01 4.950481356891e-01 1.329352270947e-06 1.329352270947e-06 1.193037651729e-02 1.525766670173e-04 2.748897052392e-01 1.820297085269e-06 0
476 7.497662651087e-01 3.650350552862e-01 3.643058619595e-07 3.643058619595e-07 6.277271679618e-03 6.896480662119e-04 3.169206493908e-01 4.329108274935e-06 0
477 1.482827579525e-02 7.753763059444e-01 1.320535649997e-06 1.320535649997e-06 2.189158896610e-02 4.044222279850e-05 1.893314652375e-01 8.853445183802e-07 0
478 5.504009606489e-01 5.959117649134e-01 2.500623627321e-06 2.500623627321e-06 2.684724555098e-02 7.780808554398e-05 2.370114829359e-01 2.088932778451e-06 1
479 2.489368443844e-01 7.671184111339e-01 1.444491054644e-06 1.444491054644e-06 6.185231514792e-02 3.809145516332e-05 1.995472599136e-01 2.356044689204e-06 1
480 7.402090832385e-02 7.768120171057e-01 1.315480842220e-06 1.315480842220e-06 2.781198556008e-02 3.968797123336e-05 1.903657669091e-01 1.103801282851e-06 0
481 1.010114009201e-01 7.774554340267e-01 1.041335634826e-06 1.041335634826e-06 2.633571709689e-02 3.521422213795e-05 1.912333349426e-01 9.273917920122e-07 0
482 5.753734573604e-01 5.815138036597e-01 2.382234593350e-06 2.382234593350e-06 2.280717187088e-02 8.540754041932e-05 2.428063890959e-01 1.947904453412e-06 1
483 7.735003086124e-01 2.376071178514e-01 9.295420163160e-07 9.295420163160e-07 2.779070427476e-03 1.099351241628e-03 3.018843146791e-01 3.055174525019e-06 0
484 7.764951120439e-01 2.114615170923e-01 -4.475280298590e-07 4.475280298590e-07 2.613922042556e-03 1.189824401397e-03 2.855645630449e-01 3.110108229582e-06 0
485 7.745350393118e-01 2.919272126836e-01 -7.533645756317e-08 7.533645756317e-08 4.322249351407e-03 1.169541074461e-03 3.215688335967e-01 5.055048150534e-06 0
486 1.448914322735e-01 7.945304855361e-01 1.594814552893e-06 1.594814552893e-06 3.615294690259e-02 3.862608603728e-05 1.942052559606e-01 1.396446837561e-06 1
487 7.917645852353e-01 1.558195404587e-01 -4.832232794002e-07 4.832232794002e-07 3.281358132755e-03 1.458036542187e-03 2.347993215620e-01 4.784340065560e-06 0
488 7.746943244350e-01 3.208394772651e-01 4.332001465727e-07 4.332001465727e-07 5.154175776148e-03 1.016518203489e-03 3.247716049142e-01 5.239313500438e-06 0
489 6.252626932665e-01 5.527226622346e-01 1.925539855186e-06 1.925539855186e-06 1.726264519051e-02 1.038392051457e-04 2.559636160596e-01 1.792539355295e-06 1
490 7.965592659009e-01 1.248379508516e-01 2.565985827643e-07 2.565985827643e-07 2.901582750608e-03 1.363152926603e-03 1.970633501023e-01 3.955301018271e-06 0
491 1.964760439019e-01 7.953906227100e-01 2.115201597338e-06 2.115201597338e-06 4.740285607523e-02 3.949665185682e-05 1.972372546880e-01 1.872254103422e-06 1
