# element centroid_x centroid_y signed_dwr abs_dwr primal_residual_norm dual_correction_rms dual_solution_rms residual_dual_product marked
10295 8.848944114962e-01 4.860581463865e-01 -2.773901204642e-09 2.773901204642e-09 5.824195322608e-04 6.496040719610e-06 3.084186213356e-01 3.783420997462e-09 0
10296 8.740060714371e-01 4.923537755650e-01 -3.279647391629e-09 3.279647391629e-09 6.019340687572e-04 6.497396623188e-06 3.067845273884e-01 3.911004385725e-09 0
10297 8.776625974785e-01 4.859503887980e-01 -3.111844293114e-09 3.111844293114e-09 5.855714571976e-04 7.500408433801e-06 3.082205801230e-01 4.392025096158e-09 0
10298 8.775813594134e-01 4.988649199205e-01 -3.330416183576e-09 3.330416183576e-09 6.130849064391e-04 6.483279211714e-06 3.056047591858e-01 3.974800628933e-09 0
10299 8.884696994725e-01 4.925692907419e-01 -2.839789233015e-09 2.839789233015e-09 5.955148894310e-04 6.490483532568e-06 3.072215570581e-01 3.865179583251e-09 0
10300 8.883884614074e-01 5.054838218644e-01 -3.074198610845e-09 3.074198610845e-09 6.234001287281e-04 5.664130953358e-06 3.046768824795e-01 3.531019965456e-09 0
10301 8.848131734311e-01 4.989726775090e-01 -3.032773292230e-09 3.032773292230e-09 6.106258696950e-04 5.634656084171e-06 3.058417589237e-01 3.440666771829e-09 0
10302 8.273141598829e-01 5.976483091122e-01 -4.675557712312e-09 4.675557712312e-09 9.190678200259e-04 5.115678133391e-06 2.840986246895e-01 4.701655150010e-09 1
10303 8.281920309876e-01 5.839939075741e-01 -4.796511605693e-09 4.796511605693e-09 9.211988968901e-04 5.304921266823e-06 2.863580323818e-01 4.886887619086e-09 1
10304 8.389312802642e-01 5.905254172274e-01 -5.122806117234e-09 5.122806117234e-09 9.462172201657e-04 5.047060437522e-06 2.862095853305e-01 4.775615497200e-09 1
10305 8.314791570449e-01 5.907225446379e-01 -5.263182519949e-09 5.263182519949e-09 9.927976294431e-04 5.147343264001e-06 2.855553587856e-01 5.110270190430e-09 1
10306 8.299477731970e-01 5.566851044978e-01 -4.839273740571e-09 4.839273740571e-09 8.262962868651e-04 5.745549378033e-06 2.912298889079e-01 4.747526117069e-09 1
10307 8.406870224736e-01 5.632166141511e-01 -5.343421360064e-09 5.343421360064e-09 9.019455338478e-04 5.428123922215e-06 2.909660260643e-01 4.895872128814e-09 1
10308 8.290699020923e-01 5.703395060359e-01 -4.833313937019e-09 4.833313937019e-09 8.793352231401e-04 5.512879874314e-06 2.887349796080e-01 4.847669454424e-09 1
10309 8.332348992543e-01 5.634137415616e-01 -5.302205658389e-09 5.302205658389e-09 9.032131177669e-04 5.604802807059e-06 2.903115280577e-01 5.062331417833e-09 1
10310 8.621655210268e-01 5.762796334579e-01 -4.920329840649e-09 4.920329840649e-09 8.762991822843e-04 4.814241854199e-06 2.902576990587e-01 4.218716200154e-09 1
10311 8.505484006455e-01 5.834025253427e-01 -5.077958417686e-09 5.077958417686e-09 9.122691780677e-04 4.954432659776e-06 2.882653103652e-01 4.519776210326e-09 1
10312 8.514262717502e-01 5.697481238045e-01 -5.264537374496e-09 5.264537374496e-09 9.105016958923e-04 5.118467413421e-06 2.906390987505e-01 4.660373260289e-09 1
10313 8.547133978075e-01 5.764767608684e-01 -5.198394673412e-09 5.198394673412e-09 9.211260739478e-04 4.998944392326e-06 2.897212511647e-01 4.604658021987e-09 1
10314 8.439741485309e-01 5.699452512150e-01 -5.304374299354e-09 5.304374299354e-09 9.158651980788e-04 5.296795865020e-06 2.900462483727e-01 4.851150994100e-09 1
10315 8.430962774262e-01 5.835996527531e-01 -5.269564413561e-09 5.269564413561e-09 9.559756830495e-04 5.085358648964e-06 2.876688873294e-01 4.861479207995e-09 1
10316 8.323570281496e-01 5.770681430998e-01 -5.292977469196e-09 5.292977469196e-09 9.503883707570e-04 5.359731903729e-06 2.878751688655e-01 5.093826871679e-09 1
10317 8.398091513689e-01 5.768710156893e-01 -5.290960816790e-09 5.290960816790e-09 9.430295091631e-04 5.226584143099e-06 2.885310446779e-01 4.928823079066e-09 1
10318 9.506560008447e-01 3.748262013615e-01 4.194983909492e-09 4.194983909492e-09 3.402462420659e-04 1.840802109759e-05 3.228468977358e-01 6.263260002324e-09 0
10319 9.400948232064e-01 3.809232366947e-01 3.421308997316e-09 3.421308997316e-09 3.493650496036e-04 1.813643142636e-05 3.232455949886e-01 6.336235264901e-09 0
10320 9.401854197111e-01 3.686335345083e-01 3.879836599737e-09 3.879836599737e-09 3.316535404536e-04 2.071843213817e-05 3.237323840683e-01 6.871341371270e-09 0
10321 9.436454145874e-01 3.747943241882e-01 3.734385118128e-09 3.734385118128e-09 3.393354312773e-04 1.955971897961e-05 3.233002419278e-01 6.637305675609e-09 0
10322 9.189724679298e-01 3.931173073612e-01 1.794054660671e-09 1.794054660671e-09 3.687897910960e-04 1.771827516295e-05 3.235806425032e-01 6.534318995926e-09 0
10323 9.190630644345e-01 3.808276051748e-01 2.259468003315e-09 2.259468003315e-09 3.498825740980e-04 2.047197224091e-05 3.246517622202e-01 7.162786344511e-09 0
10324 9.295336455681e-01 3.870202720280e-01 2.628513029971e-09 2.628513029971e-09 3.596395007431e-04 1.791959370865e-05 3.235012889751e-01 6.444593734897e-09 0
10325 9.225230593108e-01 3.869883948547e-01 2.151655640588e-09 2.151655640588e-09 3.596011671942e-04 1.940461462693e-05 3.239386179146e-01 6.977922068800e-09 0
10326 9.192442574439e-01 3.562482008020e-01 3.102962297225e-09 3.102962297225e-09 3.158317091305e-04 2.643852355333e-05 3.256523513107e-01 8.350124080736e-09 0
10327 9.297148385775e-01 3.624408676551e-01 3.521930207723e-09 3.521930207723e-09 3.242857632444e-04 2.339124169806e-05 3.246751331275e-01 7.585446667290e-09 0
10328 9.191536609392e-01 3.685379029884e-01 2.693568790007e-09 2.693568790007e-09 3.324817293104e-04 2.339281542366e-05 3.253625100810e-01 7.777683725495e-09 0
10329 9.227042523202e-01 3.624089904818e-01 3.018285976692e-09 3.018285976692e-09 3.246454021129e-04 2.503197457667e-05 3.252658277086e-01 8.126515452121e-09 0
10330 9.226136558155e-01 3.746986926682e-01 2.593097334564e-09 2.593097334564e-09 3.418741773461e-04 2.214887568287e-05 3.247978163279e-01 7.572128653222e-09 0
10331 9.331748334538e-01 3.686016573350e-01 3.387998935977e-09 3.387998935977e-09 3.318396517499e-04 2.211800455872e-05 3.242609788038e-01 7.339630930170e-09 0
10332 9.330842369491e-01 3.808913595214e-01 2.952113581515e-09 2.952113581515e-09 3.492662829300e-04 1.946984529274e-05 3.237036322220e-01 6.800160494619e-09 0
10333 9.296242420728e-01 3.747305698416e-01 3.089607591303e-09 3.089607591303e-09 3.409821109616e-04 2.058547990482e-05 3.242846787968e-01 7.019280393104e-09 0
10334 7.964808136870e-01 6.425483659106e-01 -3.076406784714e-09 3.076406784714e-09 9.799666105788e-04 4.127271971907e-06 2.748644212260e-01 4.044588725247e-09 0
10335 7.903543676402e-01 6.324648938898e-01 -3.499360790609e-09 3.499360790609e-09 9.769102473666e-04 4.356204155163e-06 2.755051935774e-01 4.255620478800e-09 1
10336 8.031970501465e-01 6.312750614567e-01 -3.308603159861e-09 3.308603159861e-09 9.591659114720e-04 4.307317521853e-06 2.769842410355e-01 4.131432136847e-09 0
10337 7.966774104912e-01 6.354294404191e-01 -3.584536414955e-09 3.584536414955e-09 9.840928009616e-04 4.249961638211e-06 2.757851448948e-01 4.182356652527e-09 1
10338 7.781014755466e-01 6.122979498482e-01 -3.274426419106e-09 3.274426419106e-09 9.581437921774e-04 4.752238340734e-06 2.768081886301e-01 4.553327665122e-09 0
10339 7.909441580529e-01 6.111081174151e-01 -3.623879060567e-09 3.623879060567e-09 9.437289500259e-04 4.744291748629e-06 2.784547236040e-01 4.477325470551e-09 1
10340 7.842279215934e-01 6.223814218690e-01 -3.361325341675e-09 3.361325341675e-09 9.573267750290e-04 4.568864817565e-06 2.761537173941e-01 4.373896621342e-09 0
10341 7.844245183977e-01 6.152624963774e-01 -3.320679886143e-09 3.320679886143e-09 9.458208916487e-04 4.664455427693e-06 2.771396197319e-01 4.411739391677e-09 0
10342 8.166295230656e-01 6.087284525489e-01 -3.621035068620e-09 3.621035068620e-09 8.803203596231e-04 4.597006165391e-06 2.814403663398e-01 4.046838120707e-09 1
10343 8.099132866060e-01 6.200017570028e-01 -3.448884574041e-09 3.448884574041e-09 9.181922290240e-04 4.457130627095e-06 2.791769079041e-01 4.092502705543e-09 1
10344 8.037868405593e-01 6.099182849820e-01 -3.853528787208e-09 3.853528787208e-09 9.194716631919e-04 4.682153332791e-06 2.799993804527e-01 4.305107312221e-09 1
10345 8.101098834103e-01 6.128828315112e-01 -3.826214953934e-09 3.826214953934e-09 9.014390100857e-04 4.528833692484e-06 2.802065996994e-01 4.082467360596e-09 1
10346 7.972672009040e-01 6.140726639443e-01 -3.615740401269e-09 3.615740401269e-09 9.237037093279e-04 4.604348816252e-06 2.787235928992e-01 4.253054080611e-09 1
10347 8.033936469508e-01 6.241561359651e-01 -3.725024342261e-09 3.725024342261e-09 9.461187213926e-04 4.393604260690e-06 2.779591127666e-01 4.156871245430e-09 1
10348 7.905509644444e-01 6.253459683982e-01 -3.490919992730e-09 3.490919992730e-09 9.672177623164e-04 4.454679303488e-06 2.764582316964e-01 4.308644947756e-09 1
10349 7.970706040997e-01 6.211915894359e-01 -3.629811726055e-09 3.629811726055e-09 9.452666429391e-04 4.517890182979e-06 2.777139240543e-01 4.270610886432e-09 1
10350 4.688761800048e-01 8.664625375998e-01 -2.234693318604e-09 2.234693318604e-09 6.413971705598e-03 1.077379587274e-06 2.252327997110e-01 6.910282188962e-09 0
10351 4.563736749159e-01 8.664567424447e-01 -2.287876439499e-09 2.287876439499e-09 7.311066964037e-03 1.103676776042e-06 2.238462976956e-01 8.069054816297e-09 0
10352 4.626399941464e-01 8.556286752244e-01 -1.942050659422e-09 1.942050659422e-09 7.615101426297e-03 1.175055576177e-06 2.244511793380e-01 8.948167394124e-09 0
10353 4.626299496890e-01 8.628493184230e-01 -2.355150325042e-09 2.355150325042e-09 7.250694614523e-03 1.117988122073e-06 2.245101077066e-01 8.106190455815e-09 0
10354 4.313686647381e-01 8.664451521343e-01 -2.347951022956e-09 2.347951022956e-09 8.847985705022e-03 1.172082348162e-06 2.211101993837e-01 1.037056786164e-08 0
10355 4.376349839686e-01 8.556170849140e-01 -1.973512260682e-09 1.973512260682e-09 9.465703866815e-03 1.232219865934e-06 2.216622508562e-01 1.166382834974e-08 0
10356 4.438711698270e-01 8.664509472895e-01 -2.335172688287e-09 2.335172688287e-09 8.145345264453e-03 1.135547440815e-06 2.224713678970e-01 9.249425969603e-09 0
10357 4.376249395112e-01 8.628377281126e-01 -2.251645893002e-09 2.251645893002e-09 8.845179521413e-03 1.179341604474e-06 2.217479584947e-01 1.043148820865e-08 0
10358 4.501676224296e-01 8.339609504735e-01 -9.090390414889e-10 9.090390414889e-10 1.011393311129e-02 1.373563572617e-06 2.228063846329e-01 1.389213009756e-08 0
10359 4.564038082880e-01 8.447948128489e-01 -1.488275194553e-09 1.488275194553e-09 8.874901062994e-03 1.273800786018e-06 2.236431362592e-01 1.130485594987e-08 0
10360 4.439013031991e-01 8.447890176937e-01 -1.501835591188e-09 1.501835591188e-09 9.902225720223e-03 1.299471577375e-06 2.222269108682e-01 1.286766087618e-08 0
10361 4.501575779722e-01 8.411815936720e-01 -1.581572300587e-09 1.581572300587e-09 9.743997202741e-03 1.314996860275e-06 2.228921651883e-01 1.281332572813e-08 0
10362 4.438912587417e-01 8.520096608923e-01 -1.964570108667e-09 1.964570108667e-09 9.401573153763e-03 1.243679067394e-06 2.223131346053e-01 1.169253973191e-08 0
10363 4.563937638306e-01 8.520154560475e-01 -2.038445874092e-09 2.038445874092e-09 8.489452168926e-03 1.216018744434e-06 2.237148506003e-01 1.032333296739e-08 0
10364 4.501274446001e-01 8.628435232678e-01 -2.322307278028e-09 2.322307278028e-09 8.096670501784e-03 1.146139814943e-06 2.231226330537e-01 9.279916430571e-09 0
10365 4.501374890575e-01 8.556228800692e-01 -1.965332617432e-09 1.965332617432e-09 8.595557292808e-03 1.201184454535e-06 2.230501814732e-01 1.032484979819e-08 0
10366 4.000576959430e-01 9.061468660809e-01 -2.991801579657e-09 2.991801579657e-09 5.834034948076e-03 1.058053769818e-06 2.183198259335e-01 6.172722670062e-09 0
10367 3.938067382327e-01 8.953066718585e-01 -2.593325442759e-09 2.593325442759e-09 6.685861530173e-03 1.141220493061e-06 2.175607284637e-01 7.630042192005e-09 0
10368 4.063225254299e-01 8.953174966266e-01 -2.774852615464e-09 2.774852615464e-09 6.681940365734e-03 1.086250510023e-06 2.188285978290e-01 7.258261130223e-09 0
10369 4.000623198685e-01 8.989236781887e-01 -3.108559233622e-09 3.108559233622e-09 6.633608088689e-03 1.094602524581e-06 2.182363655281e-01 7.261164160961e-09 0
10370 3.813048228122e-01 8.736262834139e-01 -1.321772278427e-09 1.321772278427e-09 8.578115071411e-03 1.309780754092e-06 2.159697764043e-01 1.123545002692e-08 0
10371 3.938206100093e-01 8.736371081820e-01 -1.784976167829e-09 1.784976167829e-09 8.793621982023e-03 1.260397681536e-06 2.172456823475e-01 1.108346075845e-08 0
10372 3.875557805224e-01 8.844664776362e-01 -2.027663137006e-09 2.027663137006e-09 7.624390258870e-03 1.225176881385e-06 2.167780016267e-01 9.341226679825e-09 0
10373 3.875604044480e-01 8.772432897440e-01 -2.136704767242e-09 2.136704767242e-09 8.472133914428e-03 1.264620701573e-06 2.166644628176e-01 1.071403593468e-08 0
10374 4.188521844036e-01 8.736587577181e-01 -2.352690716974e-09 2.352690716974e-09 8.564070687952e-03 1.166664685115e-06 2.198605204652e-01 9.991398832462e-09 0
10375 4.125873549167e-01 8.844881271723e-01 -2.565137204216e-09 2.565137204216e-09 7.615844163692e-03 1.122522251275e-06 2.193415102478e-01 8.548954535989e-09 0
10376 4.063363972064e-01 8.736479329500e-01 -2.126337025626e-09 2.126337025626e-09 8.789220204681e-03 1.212464925173e-06 2.185432453319e-01 1.065662121779e-08 0
10377 4.125919788423e-01 8.772649392802e-01 -2.602341181013e-09 2.602341181013e-09 8.464614782455e-03 1.166628890465e-06 2.192484034856e-01 9.875064151872e-09 0
10378 4.000761916451e-01 8.772541145121e-01 -2.435955665434e-09 2.435955665434e-09 8.586311326016e-03 1.214757760974e-06 2.179461614208e-01 1.043028832142e-08 0
10379 4.063271493554e-01 8.880943087344e-01 -2.867074211332e-09 2.867074211332e-09 7.529051932801e-03 1.126688087345e-06 2.187398909996e-01 8.482893121691e-09 0
10380 3.938113621583e-01 8.880834839663e-01 -2.701785785107e-09 2.701785785107e-09 7.532185923508e-03 1.179280696160e-06 2.174627640173e-01 8.882561459478e-09 0
10381 4.000715677196e-01 8.844773024043e-01 -2.354988845842e-09 2.354988845842e-09 7.714862064045e-03 1.173038444740e-06 2.180496255729e-01 9.049829796991e-09 0
10382 4.939203775527e-01 8.303761695509e-01 -1.286090250647e-09 1.286090250647e-09 6.361167525953e-03 1.356862760485e-06 2.278969027885e-01 8.631231329173e-09 0
10383 4.876573687972e-01 8.412026594811e-01 -1.779640940147e-09 1.779640940147e-09 6.511564066043e-03 1.263834686487e-06 2.272138978164e-01 8.229540529947e-09 0
10384 4.814211829388e-01 8.303687971056e-01 -1.181531688509e-09 1.181531688509e-09 7.469021219313e-03 1.363340254671e-06 2.264180265022e-01 1.018281729128e-08 0
10385 4.876663097629e-01 8.339825420458e-01 -9.737092737435e-10 9.737092737435e-10 6.597210684554e-03 1.327205765153e-06 2.271762538887e-01 8.755856054471e-09 0
10386 4.751313512863e-01 8.628556393415e-01 -2.369416123929e-09 2.369416123929e-09 6.370549211406e-03 1.095349737090e-06 2.259080342980e-01 6.977979403834e-09 0
10387 4.688951654279e-01 8.520217769660e-01 -2.087516636303e-09 2.087516636303e-09 7.501040077416e-03 1.193141779505e-06 2.251285267875e-01 8.949804306106e-09 0
10388 4.813943600417e-01 8.520291494113e-01 -2.135257536396e-09 2.135257536396e-09 6.514708045703e-03 1.176567926212e-06 2.265517440589e-01 7.664996535209e-09 0
10389 4.751402922520e-01 8.556355219063e-01 -1.929535447390e-09 1.929535447390e-09 6.600545379628e-03 1.154203942376e-06 2.258627486428e-01 7.618375498997e-09 0
10390 4.564227937111e-01 8.303540522151e-01 -1.071279346375e-09 1.071279346375e-09 9.833364035103e-03 1.392540204703e-06 2.234871746905e-01 1.369335476637e-08 0
10391 4.689219883249e-01 8.303614246604e-01 -1.113435258684e-09 1.113435258684e-09 8.652027211210e-03 1.375377657732e-06 2.249473037266e-01 1.189980492038e-08 0
10392 4.626589795695e-01 8.411879145906e-01 -1.642246585840e-09 1.642246585840e-09 8.679537169193e-03 1.292235022747e-06 2.243223493444e-01 1.121600191127e-08 0
10393 4.626679205352e-01 8.339677971553e-01 -8.834292526650e-10 8.834292526650e-10 8.951347663630e-03 1.352634001352e-06 2.242522496460e-01 1.210789720775e-08 0
10394 4.689041063936e-01 8.448016595308e-01 -1.483716534594e-09 1.483716534594e-09 7.765972836479e-03 1.252729875741e-06 2.250714807533e-01 9.728666186452e-09 0
10395 4.751671151490e-01 8.339751696006e-01 -9.002811442509e-10 9.002811442509e-10 7.751828663917e-03 1.337177455552e-06 2.257096308080e-01 1.036557052869e-08 0
10396 4.814033010074e-01 8.448090319761e-01 -1.514611993265e-09 1.514611993265e-09 6.664946322707e-03 1.237707883039e-06 2.265097380402e-01 8.249256603644e-09 0
10397 4.751581741833e-01 8.411952870358e-01 -1.703337300976e-09 1.703337300976e-09 7.577508684057e-03 1.275150158103e-06 2.257636347349e-01 9.662461396505e-09 0
10398 8.777806427174e-01 4.731353321626e-01 -2.812834739387e-09 2.812834739387e-09 5.442411576382e-04 8.805785699810e-06 3.108341817430e-01 4.792471003179e-09 0
10399 8.887794042976e-01 4.671381264452e-01 -2.242275991982e-09 2.242275991982e-09 5.292367069957e-04 8.883110804270e-06 3.122685996240e-01 4.701268309930e-09 0
10400 8.885877447114e-01 4.797542341065e-01 -2.509234165904e-09 2.509234165904e-09 5.523793467795e-04 7.561640537393e-06 3.097663939269e-01 4.176894060627e-09 0
10401 8.850492639088e-01 4.733425642381e-01 -2.431805360718e-09 2.431805360718e-09 5.397874535808e-04 7.632109199866e-06 3.109682875622e-01 4.119716790446e-09 0
10402 9.107769274582e-01 4.551437150103e-01 -8.638266163895e-10 8.638266163895e-10 5.008054417340e-04 8.978519867049e-06 3.146276713439e-01 4.496491608135e-09 0
10403 9.105852678719e-01 4.677598226717e-01 -1.229923831348e-09 1.229923831348e-09 5.219874328319e-04 7.545907359130e-06 3.123226306998e-01 3.938868810779e-09 0
10404 8.997781658779e-01 4.611409207277e-01 -1.591113099691e-09 1.591113099691e-09 5.146241276863e-04 8.941468925542e-06 3.135312607095e-01 4.601495646041e-09 0
10405 9.070467870694e-01 4.613481528033e-01 -1.137249681162e-09 1.137249681162e-09 5.103822481707e-04 7.686766147532e-06 3.135060898962e-01 3.923188987540e-09 0
10406 9.102019486993e-01 4.929920379944e-01 -1.908881419475e-09 1.908881419475e-09 5.732921141851e-04 5.472113535811e-06 3.075909154658e-01 3.137119538006e-09 0
10407 8.993948467053e-01 4.863731360504e-01 -2.208320868926e-09 2.208320868926e-09 5.625263925981e-04 6.455963790556e-06 3.086813904179e-01 3.631650021845e-09 0
10408 9.103936082856e-01 4.803759303330e-01 -1.587260869938e-09 1.587260869938e-09 5.465584972976e-04 6.379955258040e-06 3.099679548212e-01 3.487018758660e-09 0
10409 9.066634678968e-01 4.865803681259e-01 -1.846503530939e-09 1.846503530939e-09 5.597489659491e-04 5.455173687742e-06 3.087547215727e-01 3.053527830786e-09 0
10410 9.068551274831e-01 4.739642604646e-01 -1.510049950726e-09 1.510049950726e-09 5.346717046904e-04 6.426672463296e-06 3.111467182072e-01 3.436159921437e-09 0
10411 8.958563659028e-01 4.799614661820e-01 -2.142530382920e-09 2.142530382920e-09 5.496773885418e-04 6.469955030428e-06 3.098656473806e-01 3.556387985109e-09 0
10412 8.960480254891e-01 4.673453585207e-01 -1.822657207748e-09 1.822657207748e-09 5.248304590061e-04 7.651876154801e-06 3.123186845603e-01 4.015937674582e-09 0
10413 8.995865062916e-01 4.737570283891e-01 -1.902036336695e-09 1.902036336695e-09 5.364568018379e-04 7.558299069212e-06 3.111197954003e-01 4.054700946004e-09 0
10414 1.679324452303e-01 9.602379894581e-01 3.080145800125e-09 3.080145800125e-09 1.338550355340e-03 1.928149800979e-06 2.010963599137e-01 2.580925601249e-09 0
10415 1.618808150957e-01 9.710777717448e-01 3.079528989518e-09 3.079528989518e-09 1.315794649723e-03 1.937395811936e-06 2.009052315245e-01 2.549215043742e-09 0
10416 1.551618494400e-01 9.601895629859e-01 3.350617056824e-09 3.350617056824e-09 1.414924847027e-03 1.961958723950e-06 2.004900149381e-01 2.776024147359e-09 0
10417 1.616583699220e-01 9.638351080629e-01 3.174828270297e-09 3.174828270297e-09 1.357244578435e-03 1.942512153469e-06 2.008304057824e-01 2.636464088841e-09 0
10418 1.497775548263e-01 9.927573363181e-01 3.149979486791e-09 3.149979486791e-09 1.316888818349e-03 1.956298915076e-06 2.004601966798e-01 2.576228166611e-09 0
10419 1.430585891707e-01 9.818691275592e-01 3.351728467057e-09 3.351728467057e-09 1.387850523565e-03 1.977737494000e-06 2.001327582861e-01 2.744804016522e-09 0
10420 1.558291849610e-01 9.819175540314e-01 3.107255059735e-09 3.107255059735e-09 1.310634904580e-03 1.947322448849e-06 2.006934018352e-01 2.552228771934e-09 0
10421 1.495551096527e-01 9.855146726363e-01 3.212271693550e-09 3.212271693550e-09 1.342184567246e-03 1.961029388654e-06 2.004286492149e-01 2.632063381368e-09 0
10422 1.296206578594e-01 9.600927100414e-01 3.758817228018e-09 3.758817228018e-09 1.523543913835e-03 2.023317011106e-06 1.994132754975e-01 3.082612318030e-09 0
10423 1.423912536497e-01 9.601411365136e-01 3.574266085347e-09 3.574266085347e-09 1.477331149009e-03 1.992583738813e-06 1.999287460659e-01 2.943706024356e-09 0
10424 1.363396235150e-01 9.709809188003e-01 3.546923108741e-09 3.546923108741e-09 1.455541108346e-03 1.997852650529e-06 1.997839970413e-01 2.907956661263e-09 0
10425 1.361171783414e-01 9.637382551185e-01 3.636718087846e-09 3.636718087846e-09 1.491223031808e-03 2.003400393280e-06 1.997085334644e-01 2.987516808392e-09 0
10426 1.428361439970e-01 9.746264638774e-01 3.418234173985e-09 3.418234173985e-09 1.416126761184e-03 1.981439324784e-06 2.000794417713e-01 2.805969253489e-09 0
10427 1.488877741317e-01 9.637866815907e-01 3.423544124904e-09 3.423544124904e-09 1.430338875041e-03 1.974267104318e-06 2.002467790933e-01 2.823870989019e-09 0
10428 1.556067397873e-01 9.746748903496e-01 3.174183615858e-09 3.174183615858e-09 1.339711446167e-03 1.951140750802e-06 2.006400707017e-01 2.613965596933e-09 0
10429 1.491102193054e-01 9.710293452725e-01 3.344059338010e-09 3.344059338010e-09 1.397512259398e-03 1.969041136298e-06 2.003219774251e-01 2.751759127235e-09 0
10430 3.937961935036e-01 9.097545264204e-01 -3.339185913967e-09 3.339185913967e-09 5.838719420572e-03 1.071030752776e-06 2.177357937137e-01 6.253448056260e-09 0
10431 3.812765156723e-01 9.097481379847e-01 -3.199190759042e-09 3.199190759042e-09 5.692618452756e-03 1.131492780340e-06 2.165045779896e-01 6.441156680523e-09 0
10432 3.875452357933e-01 8.989143321981e-01 -2.957909094892e-09 2.957909094892e-09 6.552033983609e-03 1.151907499389e-06 2.169828930767e-01 7.547337081971e-09 0
10433 3.875393149897e-01 9.061389988677e-01 -2.846011922663e-09 2.846011922663e-09 5.773492921333e-03 1.117675494440e-06 2.170744362126e-01 6.452891555495e-09 0
10434 3.562371600096e-01 9.097353611134e-01 -2.507935317785e-09 2.507935317785e-09 5.027186746508e-03 1.252092709729e-06 2.141105538322e-01 6.294503875750e-09 0
10435 3.625058801306e-01 8.989015553268e-01 -2.237856138136e-09 2.237856138136e-09 5.909617927354e-03 1.266751339935e-06 2.145422591644e-01 7.486016427978e-09 0
10436 3.687568378409e-01 9.097417495491e-01 -2.919819621969e-09 2.919819621969e-09 5.412432553570e-03 1.192011968191e-06 2.152955743499e-01 6.451684380882e-09 0
10437 3.624999593271e-01 9.061262219964e-01 -2.180466427310e-09 2.180466427310e-09 5.282828799054e-03 1.236587484876e-06 2.146494778672e-01 6.532679977654e-09 0
10438 3.750433203727e-01 8.772339437534e-01 -1.699787339436e-09 1.699787339436e-09 8.141119045857e-03 1.316242659444e-06 2.154051123871e-01 1.071568818377e-08 0
10439 3.812942780830e-01 8.880741379758e-01 -2.404476259012e-09 2.404476259012e-09 7.337597095690e-03 1.233693333943e-06 2.162066104378e-01 9.052344624109e-09 0
10440 3.687746002517e-01 8.880677495401e-01 -1.965053065449e-09 1.965053065449e-09 6.960010969781e-03 1.288086094446e-06 2.149731976969e-01 8.965093347365e-09 0
10441 3.750373995692e-01 8.844586104231e-01 -1.582085380074e-09 1.582085380074e-09 7.356969431126e-03 1.278938169367e-06 2.155283263308e-01 9.409109016332e-09 0
10442 3.687686794481e-01 8.952924162098e-01 -1.871740001197e-09 1.871740001197e-09 6.239399077665e-03 1.254329810672e-06 2.150887844273e-01 7.826264263793e-09 0
10443 3.812883572795e-01 8.952988046454e-01 -2.294802188192e-09 2.294802188192e-09 6.535642489092e-03 1.197867919924e-06 2.163134661942e-01 7.828836473777e-09 0
10444 3.750196371584e-01 9.061326104321e-01 -2.573447933476e-09 2.573447933476e-09 5.582802391712e-03 1.177186143475e-06 2.158503472021e-01 6.571997617285e-09 0
10445 3.750255579620e-01 8.989079437624e-01 -2.666059361609e-09 2.666059361609e-09 6.300587603022e-03 1.209294907977e-06 2.157508440826e-01 7.619268505598e-09 0
10446 9.224988631259e-01 3.008133974044e-01 4.778722672451e-09 4.778722672451e-09 2.525121407921e-04 4.105519436114e-05 3.196041385264e-01 1.036693501877e-08 0
10447 9.329848796446e-01 2.944320088593e-01 5.358199210682e-09 5.358199210682e-09 2.436785633873e-04 3.984310680828e-05 3.165539140372e-01 9.708911027927e-09 1
10448 9.330459751032e-01 3.068819071905e-01 5.190413463843e-09 5.190413463843e-09 2.584210934410e-04 3.723444399914e-05 3.194889554635e-01 9.622165731924e-09 1
10449 9.295099059579e-01 3.007091044847e-01 5.239257544119e-09 5.239257544119e-09 2.521498237382e-04 3.904265017201e-05 3.186061215597e-01 9.844597359143e-09 1
10450 9.539569126819e-01 2.816692317690e-01 6.344121152356e-09 6.344121152356e-09 2.272066564099e-04 3.766040653133e-05 3.098788143601e-01 8.556695047020e-09 1
10451 9.540180081405e-01 2.941191301001e-01 6.312362227725e-09 6.312362227725e-09 2.417170120861e-04 3.559280012532e-05 3.137967585617e-01 8.603385298068e-09 1
10452 9.434708961632e-01 2.880506203141e-01 5.882449237678e-09 5.882449237678e-09 2.352033241669e-04 3.868337246623e-05 3.132921263520e-01 9.098457794043e-09 1
10453 9.504819389952e-01 2.879463273944e-01 6.306619892566e-09 6.306619892566e-09 2.350392815358e-04 3.712811517852e-05 3.123715454828e-01 8.726565516335e-09 1
10454 9.541401990577e-01 3.190189267625e-01 6.017565280999e-09 6.017565280999e-09 2.706889283320e-04 3.081005187618e-05 3.193242523489e-01 8.339939924216e-09 1
10455 9.435930870805e-01 3.129504169765e-01 5.611413839837e-09 5.611413839837e-09 2.643074759997e-04 3.381389314178e-05 3.193823482748e-01 8.937264750027e-09 1
10456 9.540791035991e-01 3.065690284313e-01 6.205840252933e-09 6.205840252933e-09 2.561289394290e-04 3.329026528951e-05 3.169274046376e-01 8.526600341915e-09 1
